Player,Tm,yardline_100
G.EDWARDS,BAL,49
N.CHUBB,CLE,14
L.JACKSON,BAL,25
M.INGRAM,BAL,43
B.MAYFIELD,CLE,7
B.MAYFIELD,CLE,8
M.INGRAM,BAL,11
J.HILL,BAL,16
G.EDWARDS,BAL,20
M.INGRAM,BAL,29
L.FOURNETTE,JAX,41
L.FOURNETTE,JAX,45
C.MCCAFFREY,CAR,5
C.SAMUEL,CAR,14
C.MCCAFFREY,CAR,26
C.MCCAFFREY,CAR,36
C.MCCAFFREY,CAR,43
K.ALLEN,CAR,32
C.MCCAFFREY,CAR,30
L.FOURNETTE,JAX,1
C.CARSON,SEA,11
C.CARSON,SEA,9
G.EDWARDS,BAL,49
N.CHUBB,CLE,10
J.WILKINS,IND,19
M.MACK,IND,19
M.MACK,IND,33
C.PROSISE,SEA,9
C.CARSON,SEA,6
C.CARSON,SEA,2
R.WILSON,SEA,6
C.CARSON,SEA,22
C.CARSON,SEA,26
R.WILSON,SEA,42
K.MURRAY,ARI,9
C.KIRK,ARI,15
D.WILLIAMS,KC,1
P.MAHOMES,KC,9
P.MAHOMES,KC,13
L.MCCOY,KC,13
F.GORE,BUF,47
B.BOLDEN,NE,4
D.HILLIARD,CLE,1
D.HILLIARD,CLE,12
D.HILLIARD,CLE,16
D.HILLIARD,CLE,34
D.HILLIARD,CLE,39
J.JACOBS,OAK,21
J.RICHARD,OAK,36
J.RICHARD,OAK,49
M.MACK,IND,4
M.MACK,IND,22
J.JACOBS,OAK,24
J.JACOBS,OAK,34
J.JACOBS,OAK,35
J.JACOBS,OAK,47
C.MCCAFFREY,CAR,10
C.MCCAFFREY,CAR,13
C.MCCAFFREY,CAR,12
C.MCCAFFREY,CAR,38
N.CHUBB,CLE,16
N.CHUBB,CLE,43
D.HENRY,TEN,39
D.HENRY,TEN,50
I.SMITH,ATL,1
I.SMITH,ATL,11
D.FREEMAN,ATL,48
A.JONES,GB,7
J.HOWARD,PHI,2
J.HOWARD,PHI,18
J.HOWARD,PHI,34
M.SANDERS,PHI,45
D.SPROLES,PHI,48
K.JOHNSON,DET,45
K.JOHNSON,DET,39
K.JOHNSON,DET,1
J.MCKISSIC,DET,28
K.JOHNSON,DET,34
L.MCCOY,KC,1
L.MCCOY,KC,1
L.MCCOY,KC,2
D.WILLIAMS,KC,17
L.MCCOY,KC,7
L.MCCOY,KC,14
D.HENRY,TEN,36
D.HENRY,TEN,35
D.HENRY,TEN,35
D.HENRY,TEN,40
D.HENRY,TEN,48
D.HENRY,TEN,10
M.MARIOTA,TEN,17
D.HENRY,TEN,19
D.HENRY,TEN,29
D.HENRY,TEN,42
D.FREEMAN,ATL,45
K.JOHNSON,DET,7
K.JOHNSON,DET,20
K.JOHNSON,DET,31
K.JOHNSON,DET,36
K.JOHNSON,DET,11
R.JONES,TB,40
T.GURLEY,LA,14
M.BROWN,LA,50
M.BROWN,LA,49
R.JONES,TB,5
T.GURLEY,LA,13
P.BARBER,TB,2
P.BARBER,TB,35
P.BARBER,TB,50
C.PROSISE,SEA,5
C.CARSON,SEA,16
K.MURRAY,ARI,19
D.JOHNSON,ARI,20
T.POPE,LAC,48
J.BRISSETT,IND,20
J.BRISSETT,IND,28
D.WASHINGTON,OAK,8
D.WASHINGTON,OAK,14
D.WASHINGTON,OAK,21
D.WASHINGTON,OAK,41
A.INGOLD,OAK,42
C.CARSON,SEA,37
C.CARSON,SEA,45
C.EDMONDS,ARI,32
C.EDMONDS,ARI,39
E.PENNY,NYG,44
J.HILLIMAN,NYG,5
J.HILLIMAN,NYG,10
J.HILLIMAN,NYG,25
D.JONES,NYG,41
J.HILLIMAN,NYG,38
J.HILLIMAN,NYG,42
D.JONES,NYG,49
D.JONES,NYG,17
J.HILLIMAN,NYG,21
D.HASKINS,WAS,15
A.PETERSON,WAS,16
A.KAMARA,NO,17
T.BRIDGEWATER,NO,18
J.MCKISSIC,DET,45
K.JOHNSON,DET,5
K.JOHNSON,DET,7
K.JOHNSON,DET,28
K.JOHNSON,DET,36
F.GORE,BUF,2
J.ALLEN,BUF,45
F.GORE,BUF,47
S.MICHEL,NE,7
J.ALLEN,BUF,1
F.GORE,BUF,1
F.GORE,BUF,6
J.ALLEN,BUF,25
S.MICHEL,NE,3
S.MICHEL,NE,8
P.DORSETT,NE,46
F.GORE,BUF,44
A.JONES,GB,3
R.WILSON,SEA,8
A.KAMARA,NO,1
A.KAMARA,NO,5
A.KAMARA,NO,4
A.KAMARA,NO,10
A.KAMARA,NO,17
A.PETERSON,WAS,15
C.KEENUM,WAS,20
A.PETERSON,WAS,25
A.PETERSON,WAS,34
N.CHUBB,CLE,28
M.BROWN,LA,20
J.GOFF,LA,28
J.GOFF,LA,50
N.CHUBB,CLE,40
N.CHUBB,CLE,41
J.GOFF,LA,1
T.GURLEY,LA,3
R.WOODS,LA,20
T.GURLEY,LA,44
T.GURLEY,LA,49
N.CHUBB,CLE,6
N.CHUBB,CLE,1
T.GURLEY,LA,7
T.GURLEY,LA,41
N.CHUBB,CLE,37
N.CHUBB,CLE,7
N.CHUBB,CLE,9
N.CHUBB,CLE,25
N.CHUBB,CLE,32
N.CHUBB,CLE,34
K.JOHNSON,DET,25
D.FREEMAN,ATL,39
J.JONES,ATL,48
D.HENRY,TEN,34
P.RIVERS,LAC,30
A.EKELER,LAC,34
P.RIVERS,LAC,42
D.FREEMAN,ATL,36
D.HENRY,TEN,11
D.HENRY,TEN,27
T.GURLEY,LA,39
C.CARSON,SEA,47
J.WILKINS,IND,35
M.MACK,IND,38
M.MACK,IND,6
J.WILKINS,IND,13
C.MCCAFFREY,CAR,38
C.MCCAFFREY,CAR,43
D.WATSON,HOU,1
C.HYDE,HOU,2
C.HYDE,HOU,12
C.MCCAFFREY,CAR,3
C.HYDE,HOU,24
D.WATSON,HOU,34
D.WATSON,HOU,20
D.JOHNSON,HOU,20
D.WILLIAMS,KC,3
P.MAHOMES,KC,33
K.JOHNSON,DET,9
T.JOHNSON,DET,49
J.HILLIMAN,NYG,45
J.HOWARD,PHI,1
J.HOWARD,PHI,4
J.HOWARD,PHI,14
J.HOWARD,PHI,17
C.WENTZ,PHI,5
M.SANDERS,PHI,9
C.WENTZ,PHI,14
M.SANDERS,PHI,26
M.SANDERS,PHI,34
A.JONES,GB,17
A.JONES,GB,21
D.VITALE,GB,15
D.WILLIAMS,KC,44
J.MCKISSIC,DET,8
J.MCKISSIC,DET,21
M.STAFFORD,DET,32
K.JOHNSON,DET,33
T.POPE,LAC,46
T.POPE,LAC,48
M.WALTON,MIA,48
T.POPE,LAC,31
T.POPE,LAC,35
A.EKELER,LAC,44
A.EKELER,LAC,48
A.EKELER,LAC,1
A.EKELER,LAC,4
A.EKELER,LAC,31
T.POPE,LAC,18
T.POPE,LAC,34
A.EKELER,LAC,38
T.POPE,LAC,45
T.GURLEY,LA,50
J.WILSON,SF,4
M.BREIDA,SF,18
M.BREIDA,SF,39
R.MOSTERT,SF,44
J.WILSON,SF,1
J.WILSON,SF,3
R.MOSTERT,SF,27
M.BREIDA,SF,33
M.BREIDA,SF,38
A.PETERSON,WAS,34
T.GABRIEL,CHI,13
T.COHEN,CHI,27
C.THOMPSON,WAS,42
T.COHEN,CHI,23
C.PATTERSON,CHI,24
A.PETERSON,WAS,42
C.PATTERSON,CHI,41
T.COHEN,CHI,23
D.MONTGOMERY,CHI,31
M.TRUBISKY,CHI,37
R.WILSON,SEA,2
C.PROSISE,SEA,3
C.PROSISE,SEA,41
C.CARSON,SEA,14
C.CARSON,SEA,18
C.CARSON,SEA,11
C.CARSON,SEA,27
R.WILSON,SEA,49
C.CARSON,SEA,45
D.WATT,LAC,24
M.SANDERS,PHI,40
M.SANDERS,PHI,45
K.JOHNSON,DET,45
K.JOHNSON,DET,48
T.JOHNSON,DET,29
T.JOHNSON,DET,42
J.HOWARD,PHI,19
J.HOWARD,PHI,47
K.JOHNSON,DET,7
K.JOHNSON,DET,1
K.JOHNSON,DET,1
K.JOHNSON,DET,3
K.JOHNSON,DET,29
K.JOHNSON,DET,34
K.JOHNSON,DET,44
J.HOWARD,PHI,1
C.WENTZ,PHI,20
M.SANDERS,PHI,20
M.SANDERS,PHI,33
J.HOWARD,PHI,35
J.HOWARD,PHI,41
M.SANDERS,PHI,10
D.SPROLES,PHI,11
M.SANDERS,PHI,24
C.HYDE,HOU,3
D.JOHNSON,HOU,34
C.HYDE,HOU,45
C.HYDE,HOU,14
J.JACKSON,LAC,25
J.JACKSON,LAC,6
K.ALLEN,LAC,32
J.WILSON,SF,9
J.WILSON,SF,13
J.GAROPPOLO,SF,15
J.WILSON,SF,15
J.WILSON,SF,8
J.WILSON,SF,13
R.MOSTERT,SF,19
R.MOSTERT,SF,38
M.BREIDA,SF,43
J.JACKSON,LAC,50
F.GORE,BUF,8
F.GORE,BUF,17
A.EKELER,LAC,11
J.WINSTON,TB,14
D.JONES,NYG,7
P.BARBER,TB,5
R.JONES,TB,7
R.JONES,TB,13
R.JONES,TB,17
R.JONES,TB,24
R.JONES,TB,37
R.JONES,TB,42
P.BARBER,TB,35
P.BARBER,TB,40
T.YELDON,BUF,34
J.ALLEN,BUF,38
J.ALLEN,BUF,16
N.CHUBB,CLE,35
M.MARIOTA,TEN,44
D.HENRY,TEN,35
D.HENRY,TEN,26
D.HENRY,TEN,47
D.WESTBROOK,JAX,26
L.FOURNETTE,JAX,23
T.MONTGOMERY,NYJ,46
P.LINDSAY,DEN,4
R.FREEMAN,DEN,16
R.FREEMAN,DEN,30
R.FREEMAN,DEN,25
E.ELLIOTT,DAL,5
E.ELLIOTT,DAL,13
E.ELLIOTT,DAL,21
N.CHUBB,CLE,4
N.CHUBB,CLE,35
D.PRESCOTT,DAL,8
E.ELLIOTT,DAL,19
K.DRAKE,MIA,7
K.BALLAGE,MIA,21
C.WENTZ,PHI,1
C.WENTZ,PHI,3
M.SANDERS,PHI,7
J.HOWARD,PHI,30
M.SANDERS,PHI,50
J.GOFF,LA,1
T.BRIDGEWATER,NO,20
M.BROWN,LA,4
M.BROWN,LA,14
M.BROWN,LA,26
T.GURLEY,LA,4
T.GURLEY,LA,8
T.GURLEY,LA,21
T.BRIDGEWATER,NO,35
A.KAMARA,NO,50
T.GURLEY,LA,11
T.GURLEY,LA,28
T.GURLEY,LA,48
DAM.WILLIAMS,KC,49
L.MCCOY,KC,36
J.RICHARD,OAK,48
L.MCCOY,KC,15
DAM.WILLIAMS,KC,35
DAM.WILLIAMS,KC,36
J.JACOBS,OAK,10
J.JACOBS,OAK,30
L.MCCOY,KC,38
DAM.WILLIAMS,KC,50
R.BURKHEAD,NE,10
M.BROWN,LA,24
C.KUPP,LA,28
B.COOKS,LA,45
A.KAMARA,NO,20
L.MURRAY,NO,37
T.BRIDGEWATER,NO,41
A.KAMARA,NO,34
G.EVERETT,LA,6
M.RUDOLPH,PIT,48
B.SNELL,PIT,50
R.MOSTERT,SF,16
J.WILSON,SF,11
M.BREIDA,SF,26
M.BREIDA,SF,12
R.MOSTERT,SF,25
R.MOSTERT,SF,28
M.RUDOLPH,PIT,9
J.CONNER,PIT,16
A.KAMARA,NO,23
T.HILL,NO,28
W.GALLMAN,NYG,4
J.WINSTON,TB,11
P.BARBER,TB,12
R.JONES,TB,20
R.JONES,TB,23
R.JONES,TB,34
S.BARKLEY,NYG,20
S.BARKLEY,NYG,28
S.SHEPARD,NYG,30
P.BARBER,TB,25
B.PERRIMAN,TB,38
J.WINSTON,TB,42
D.MONTGOMERY,CHI,23
D.MONTGOMERY,CHI,24
D.MONTGOMERY,CHI,28
M.DAVIS,CHI,38
C.KEENUM,WAS,16
A.PETERSON,WAS,16
C.THOMPSON,WAS,17
C.THOMPSON,WAS,25
C.THOMPSON,WAS,2
C.THOMPSON,WAS,4
T.GURLEY,LA,11
L.FOURNETTE,JAX,7
L.FOURNETTE,JAX,7
L.FOURNETTE,JAX,9
A.PETERSON,WAS,1
A.PETERSON,WAS,1
S.SIMS,WAS,12
A.PETERSON,WAS,16
R.PENNY,SEA,37
R.PENNY,SEA,40
J.CONNER,PIT,16
C.CARSON,SEA,25
C.CARSON,SEA,40
C.PROSISE,SEA,41
J.CONNER,PIT,28
R.PENNY,SEA,26
R.PENNY,SEA,30
R.PENNY,SEA,35
R.PENNY,SEA,42
J.CONNER,PIT,1
J.CONNER,PIT,22
P.LINDSAY,DEN,32
D.MONTGOMERY,CHI,1
D.MONTGOMERY,CHI,2
D.MONTGOMERY,CHI,1
D.MONTGOMERY,CHI,5
T.GABRIEL,CHI,19
D.MONTGOMERY,CHI,22
P.LINDSAY,DEN,45
R.FREEMAN,DEN,42
L.MCCOY,KC,20
A.HUMPHRIES,TEN,21
D.HENRY,TEN,25
M.MARIOTA,TEN,39
D.HENRY,TEN,39
M.MARIOTA,TEN,38
D.HENRY,TEN,45
M.MACK,IND,35
D.HENRY,TEN,1
D.HENRY,TEN,33
M.MARIOTA,TEN,40
F.GORE,BUF,29
D.FREEMAN,ATL,12
I.SMITH,ATL,40
I.SMITH,ATL,5
M.SANDERS,PHI,30
D.FREEMAN,ATL,38
D.SINGLETARY,BUF,14
D.SINGLETARY,BUF,29
F.GORE,BUF,38
J.ALLEN,BUF,6
J.ALLEN,BUF,11
F.GORE,BUF,19
S.BARKLEY,NYG,27
S.BARKLEY,NYG,35
S.BARKLEY,NYG,49
R.BURKHEAD,NE,10
P.LINDSAY,DEN,41
M.DAVIS,CHI,34
M.TRUBISKY,CHI,42
C.MCCAFFREY,CAR,7
K.ALLEN,CAR,41
D.JOHNSON,ARI,4
K.MURRAY,ARI,34
D.JOHNSON,ARI,49
C.MCCAFFREY,CAR,20
C.MCCAFFREY,CAR,25
K.JOHNSON,DET,28
K.JOHNSON,DET,28
K.JOHNSON,DET,40
K.JOHNSON,DET,42
J.HOWARD,PHI,5
M.SANDERS,PHI,11
D.SPROLES,PHI,26
S.MICHEL,NE,37
P.DORSETT,NE,44
R.BURKHEAD,NE,46
M.MACK,IND,4
M.MACK,IND,39
D.FREEMAN,ATL,7
D.FREEMAN,ATL,19
D.FREEMAN,ATL,32
D.FREEMAN,ATL,42
D.FREEMAN,ATL,44
D.FREEMAN,ATL,48
D.FREEMAN,ATL,15
D.FREEMAN,ATL,30
M.MACK,IND,1
M.MACK,IND,15
J.RICHARD,OAK,28
M.BOONE,MIN,8
A.MATTISON,MIN,10
A.MATTISON,MIN,12
M.BOONE,MIN,36
M.BOONE,MIN,38
D.WASHINGTON,OAK,25
L.BELL,NYJ,37
R.BURKHEAD,NE,2
R.BURKHEAD,NE,33
R.BURKHEAD,NE,27
P.DORSETT,NE,20
R.BURKHEAD,NE,10
R.BURKHEAD,NE,50
S.MICHEL,NE,28
R.BURKHEAD,NE,43
C.MCCAFFREY,CAR,3
C.MCCAFFREY,CAR,17
C.MCCAFFREY,CAR,22
C.EDMONDS,ARI,46
C.MCCAFFREY,CAR,6
C.MCCAFFREY,CAR,41
C.MCCAFFREY,CAR,46
B.BOLDEN,NE,45
S.MICHEL,NE,5
A.MATTISON,MIN,37
J.JACOBS,OAK,39
T.POLLARD,DAL,16
T.POLLARD,DAL,37
T.POLLARD,DAL,42
T.POLLARD,DAL,43
L.JACKSON,BAL,9
D.THOMPSON,KC,16
D.THOMPSON,KC,18
D.THOMPSON,KC,23
D.THOMPSON,KC,31
D.WILLIAMS,KC,34
L.BELL,NYJ,35
T.MONTGOMERY,NYJ,38
L.BELL,NYJ,29
L.BELL,NYJ,34
L.BELL,NYJ,41
L.BELL,NYJ,47
N.CHUBB,CLE,19
M.MACK,IND,32
J.WILLIAMS,GB,31
J.WILLIAMS,GB,29
J.WILLIAMS,GB,31
J.WILLIAMS,GB,43
A.JONES,GB,32
J.WILLIAMS,GB,41
R.FREEMAN,DEN,41
P.LINDSAY,DEN,1
P.LINDSAY,DEN,3
R.FREEMAN,DEN,8
R.FREEMAN,DEN,18
P.LINDSAY,DEN,28
A.JONES,GB,1
A.JONES,GB,7
A.JONES,GB,5
P.LINDSAY,DEN,7
J.FLACCO,DEN,9
R.FREEMAN,DEN,9
P.LINDSAY,DEN,15
R.FREEMAN,DEN,18
P.LINDSAY,DEN,34
R.FREEMAN,DEN,45
R.FREEMAN,DEN,49
J.WILLIAMS,GB,22
P.LINDSAY,DEN,1
P.LINDSAY,DEN,4
P.LINDSAY,DEN,15
J.FLACCO,DEN,28
R.FREEMAN,DEN,30
P.LINDSAY,DEN,37
P.LINDSAY,DEN,46
A.JONES,GB,40
R.FREEMAN,DEN,41
P.LINDSAY,DEN,43
J.WILLIAMS,GB,44
K.DRAKE,MIA,40
K.BALLAGE,MIA,48
K.DRAKE,MIA,46
A.KAMARA,NO,38
E.ELLIOTT,DAL,22
T.POLLARD,DAL,50
K.BALLAGE,MIA,3
K.BALLAGE,MIA,8
E.ELLIOTT,DAL,20
E.ELLIOTT,DAL,43
E.ELLIOTT,DAL,11
E.ELLIOTT,DAL,18
E.ELLIOTT,DAL,26
K.DRAKE,MIA,29
F.GORE,BUF,1
J.ALLEN,BUF,8
T.YELDON,BUF,8
J.ALLEN,BUF,16
J.ALLEN,BUF,22
G.BERNARD,CIN,23
G.BERNARD,CIN,27
J.MIXON,CIN,13
J.MIXON,CIN,14
J.MIXON,CIN,32
T.YELDON,BUF,50
A.DALTON,CIN,1
J.MIXON,CIN,22
F.GORE,BUF,33
F.GORE,BUF,44
T.YELDON,BUF,15
C.CARSON,SEA,48
T.BRIDGEWATER,NO,1
Z.LINE,NO,1
A.KAMARA,NO,30
T.BRIDGEWATER,NO,39
L.MURRAY,NO,41
A.MATTISON,MIN,10
A.MATTISON,MIN,16
D.COOK,MIN,31
D.COOK,MIN,26
J.JACOBS,OAK,37
A.THIELEN,MIN,1
K.COUSINS,MIN,5
D.COOK,MIN,10
D.COOK,MIN,27
D.COOK,MIN,30
D.COOK,MIN,1
D.COOK,MIN,2
D.COOK,MIN,14
K.COUSINS,MIN,24
A.MATTISON,MIN,26
C.CARSON,SEA,41
C.CARSON,SEA,41
R.WILSON,SEA,49
C.PROSISE,SEA,50
R.BONNAFON,CAR,46
R.BONNAFON,CAR,47
C.MCCAFFREY,CAR,19
C.MCCAFFREY,CAR,21
C.MCCAFFREY,CAR,27
K.MURRAY,ARI,20
K.MURRAY,ARI,16
K.MURRAY,ARI,25
C.EDMONDS,ARI,48
D.JOHNSON,ARI,49
K.MURRAY,ARI,46
D.MONTGOMERY,CHI,47
R.FREEMAN,DEN,49
P.LINDSAY,DEN,49
D.MONTGOMERY,CHI,23
D.MONTGOMERY,CHI,30
T.COHEN,CHI,42
M.DAVIS,CHI,41
D.MONTGOMERY,CHI,50
R.FREEMAN,DEN,31
P.LINDSAY,DEN,42
D.THOMPSON,KC,24
M.MACK,IND,12
D.HENRY,TEN,12
D.HENRY,TEN,24
D.HENRY,TEN,40
J.BRISSETT,IND,8
C.CARSON,SEA,33
R.WILSON,SEA,48
R.PENNY,SEA,49
R.WILSON,SEA,39
R.PENNY,SEA,42
C.CARSON,SEA,31
J.SAMUELS,PIT,12
J.SAMUELS,PIT,19
M.RUDOLPH,PIT,26
J.CONNER,PIT,31
J.JACOBS,OAK,10
J.JACOBS,OAK,11
J.JACOBS,OAK,19
J.JACOBS,OAK,24
D.COOK,MIN,13
J.WILLIAMS,GB,25
E.ELLIOTT,DAL,2
D.PRESCOTT,DAL,4
E.ELLIOTT,DAL,5
R.COBB,DAL,25
E.ELLIOTT,DAL,42
E.ELLIOTT,DAL,45
C.THOMPSON,WAS,48
T.POLLARD,DAL,3
T.POLLARD,DAL,13
R.COBB,DAL,41
T.POLLARD,DAL,44
C.THOMPSON,WAS,10
E.ELLIOTT,DAL,12
T.POLLARD,DAL,30
E.ELLIOTT,DAL,36
R.PENNY,SEA,49
C.CARSON,SEA,46
F.GORE,BUF,43
D.SINGLETARY,BUF,47
F.GORE,BUF,42
F.GORE,BUF,1
F.GORE,BUF,2
F.GORE,BUF,3
D.SINGLETARY,BUF,23
I.MCKENZIE,BUF,44
F.GORE,BUF,48
S.BARKLEY,NYG,6
S.BARKLEY,NYG,17
S.BARKLEY,NYG,33
S.BARKLEY,NYG,49
S.BARKLEY,NYG,45
K.BALLAGE,MIA,49
S.MICHEL,NE,1
J.DEVELIN,NE,2
S.MICHEL,NE,6
S.MICHEL,NE,10
S.MICHEL,NE,28
M.INGRAM,BAL,44
L.JACKSON,BAL,48
J.FLACCO,DEN,2
J.JACOBS,OAK,12
J.JACOBS,OAK,16
J.JACOBS,OAK,18
J.JACOBS,OAK,22
J.JACOBS,OAK,30
R.FREEMAN,DEN,22
J.JACOBS,OAK,4
J.JACOBS,OAK,32
J.EDELMAN,NE,39
M.INGRAM,BAL,1
M.INGRAM,BAL,2
M.INGRAM,BAL,38
M.INGRAM,BAL,43
L.MCCOY,KC,15
P.MAHOMES,KC,15
D.WILLIAMS,KC,37
L.MCCOY,KC,41
D.WILLIAMS,KC,42
D.WILLIAMS,KC,50
M.INGRAM,BAL,19
L.JACKSON,BAL,27
G.EDWARDS,BAL,33
J.HILL,BAL,34
G.EDWARDS,BAL,47
M.HARDMAN,KC,25
L.MCCOY,KC,1
L.MCCOY,KC,3
D.WILLIAMS,KC,2
L.JACKSON,BAL,9
L.JACKSON,BAL,16
L.JACKSON,BAL,26
M.INGRAM,BAL,31
L.JACKSON,BAL,37
M.MACK,IND,30
M.MACK,IND,33
J.JACOBS,OAK,38
N.HINES,IND,38
J.WILKINS,IND,50
J.WILKINS,IND,48
D.FREEMAN,ATL,32
I.SMITH,ATL,36
I.SMITH,ATL,41
M.MACK,IND,34
J.WILKINS,IND,34
I.MCKENZIE,BUF,41
F.GORE,BUF,49
J.BROWN,BUF,49
F.GORE,BUF,49
N.CHUBB,CLE,35
L.BELL,NYJ,29
N.CHUBB,CLE,35
N.CHUBB,CLE,42
L.BELL,NYJ,16
L.FOURNETTE,JAX,33
L.FOURNETTE,JAX,45
D.HENRY,TEN,1
M.MARIOTA,TEN,10
D.HENRY,TEN,40
L.FOURNETTE,JAX,24
L.FOURNETTE,JAX,28
L.FOURNETTE,JAX,43
G.MINSHEW,JAX,8
G.MINSHEW,JAX,31
L.FOURNETTE,JAX,20
D.WATSON,HOU,2
C.HYDE,HOU,3
C.HYDE,HOU,11
L.FOURNETTE,JAX,41
L.FOURNETTE,JAX,43
C.MCCAFFREY,CAR,34
P.BARBER,TB,26
P.BARBER,TB,31
C.MCCAFFREY,CAR,16
P.BARBER,TB,23
P.BARBER,TB,29
C.NEWTON,CAR,47
C.MCCAFFREY,CAR,50
P.LINDSAY,DEN,8
P.LINDSAY,DEN,13
K.JOHNSON,DET,25
T.JOHNSON,DET,33
T.JOHNSON,DET,41
K.JOHNSON,DET,40
K.JOHNSON,DET,47
A.EKELER,LAC,1
G.BERNARD,CIN,17
G.BERNARD,CIN,40
J.WILSON,SF,21
J.WILSON,SF,15
R.MOSTERT,SF,25
R.MOSTERT,SF,31
J.WILSON,SF,32
J.WILSON,SF,46
J.WILLIAMS,GB,40
A.JONES,GB,2
A.JONES,GB,18
A.JONES,GB,19
J.WILLIAMS,GB,44
A.JONES,GB,45
A.MATTISON,MIN,29
A.JONES,GB,30
A.JONES,GB,36
J.JACKSON,LAC,19
A.EKELER,LAC,35
C.ANDERSON,DET,37
C.ANDERSON,DET,44
A.EKELER,LAC,28
A.EKELER,LAC,32
J.JACKSON,LAC,28
A.EKELER,LAC,37
A.EKELER,LAC,1
A.EKELER,LAC,30
M.STAFFORD,DET,31
S.MICHEL,NE,4
S.MICHEL,NE,7
R.BURKHEAD,NE,27
S.MICHEL,NE,13
J.MCKISSIC,DET,50
D.JOHNSON,ARI,1
L.JACKSON,BAL,24
M.INGRAM,BAL,14
M.INGRAM,BAL,25
L.JACKSON,BAL,37
C.HYDE,HOU,46
A.KAMARA,NO,15
A.KAMARA,NO,27
D.JOHNSON,ARI,40
J.HILL,BAL,48
J.DEVELIN,NE,32
R.BURKHEAD,NE,32
R.BURKHEAD,NE,41
S.MICHEL,NE,45
S.MICHEL,NE,50
S.MICHEL,NE,37
A.BROWN,NE,42
J.HOWARD,PHI,12
C.WENTZ,PHI,33
J.HOWARD,PHI,38
M.SANDERS,PHI,43
J.HOWARD,PHI,47
J.HOWARD,PHI,49
D.FREEMAN,ATL,26
I.SMITH,ATL,42
L.JACKSON,BAL,12
C.EDMONDS,ARI,10
K.MURRAY,ARI,38
M.INGRAM,BAL,22
L.JACKSON,BAL,38
D.JOHNSON,ARI,13
L.JACKSON,BAL,42
M.INGRAM,BAL,50
P.LINDSAY,DEN,49
L.MURRAY,NO,30
C.HYDE,HOU,12
D.WATSON,HOU,25
C.HYDE,HOU,15
D.JOHNSON,HOU,19
D.WATSON,HOU,25
C.HYDE,HOU,26
D.JOHNSON,HOU,30
C.HYDE,HOU,33
L.MURRAY,NO,16
A.KAMARA,NO,28
A.KAMARA,NO,49
R.BURKHEAD,NE,15
R.BURKHEAD,NE,21
S.MICHEL,NE,25
R.BURKHEAD,NE,27
S.MICHEL,NE,44
S.MICHEL,NE,44
R.BURKHEAD,NE,12
R.BURKHEAD,NE,15
R.BURKHEAD,NE,26
R.BURKHEAD,NE,37
B.ROETHLISBERGER,PIT,18
A.EKELER,LAC,3
J.JACKSON,LAC,19
R.MOSTERT,SF,31
M.BREIDA,SF,31
R.JONES,TB,6
R.JONES,TB,11
R.JONES,TB,27
R.JONES,TB,32
R.JONES,TB,41
M.BREIDA,SF,40
R.MOSTERT,SF,24
T.COLEMAN,SF,29
D.JOHNSON,ARI,19
D.JOHNSON,ARI,29
K.MURRAY,ARI,38
S.MICHEL,NE,10
S.MICHEL,NE,20
S.MICHEL,NE,31
S.MICHEL,NE,36
R.MOSTERT,SF,15
R.MOSTERT,SF,24
T.COLEMAN,SF,37
M.BREIDA,SF,41
M.BREIDA,SF,44
R.JONES,TB,8
P.BARBER,TB,19
J.WINSTON,TB,50
R.JONES,TB,46
T.COLEMAN,SF,13
D.JONES,NYG,44
W.GALLMAN,NYG,2
J.JACOBS,OAK,2
D.WATSON,HOU,39
L.FOURNETTE,JAX,37
L.FOURNETTE,JAX,43
A.JONES,GB,30
A.JONES,GB,34
A.JONES,GB,42
A.MATTISON,MIN,22
D.COOK,MIN,25
D.COOK,MIN,33
K.COUSINS,MIN,44
A.MATTISON,MIN,45
D.COOK,MIN,49
P.BARBER,TB,18
P.BARBER,TB,19
P.BARBER,TB,36
P.BARBER,TB,50
C.MCCAFFREY,CAR,45
C.MCCAFFREY,CAR,49
P.BARBER,TB,21
P.BARBER,TB,16
J.WINSTON,TB,25
P.BARBER,TB,27
R.JONES,TB,39
C.MCCAFFREY,CAR,21
D.CARR,OAK,15
J.JACOBS,OAK,20
J.JACOBS,OAK,29
P.LINDSAY,DEN,41
P.LINDSAY,DEN,31
R.FREEMAN,DEN,38
J.JACOBS,OAK,10
J.JACOBS,OAK,16
E.ELLIOTT,DAL,25
D.PRESCOTT,DAL,33
T.POLLARD,DAL,44
E.ELLIOTT,DAL,39
S.BARKLEY,NYG,50
T.POLLARD,DAL,28
E.ELLIOTT,DAL,38
S.BARKLEY,NYG,1
S.BARKLEY,NYG,8
D.JOHNSON,ARI,49
K.JOHNSON,DET,18
K.JOHNSON,DET,45
K.MURRAY,ARI,8
D.JOHNSON,ARI,8
K.JOHNSON,DET,14
C.ANDERSON,DET,19
C.ANDERSON,DET,23
C.ANDERSON,DET,28
M.STAFFORD,DET,40
K.JOHNSON,DET,38
K.JOHNSON,DET,39
M.STAFFORD,DET,43
C.ANDERSON,DET,50
K.JOHNSON,DET,45
C.ANDERSON,DET,50
G.BERNARD,CIN,4
G.BERNARD,CIN,35
R.PENNY,SEA,34
G.BERNARD,CIN,36
M.MACK,IND,21
M.MACK,IND,25
M.MACK,IND,29
